method,n_seeds,ade_m_mean,ade_m_std,fde_m_mean,fde_m_std,normalized_ade_mean,normalized_ade_std
v10_dma,5,5826.671875,68.52095619956908,544.7564697265625,22.41672814933477,0.028114088997244834,0.000499852907830059
retr_top1,5,5906.24580078125,89.8610172268788,1279.9841552734374,71.19858956755746,0.027957268059253693,0.001418506651659156
great_circle,5,54.40010757446289,0.9825096318733979,83.27790985107421,7.418348777894532,0.00020874391484539955,2.6370405417231407e-06
traisformer,5,9608.7251953125,264.4498703536338,14545.2806640625,803.7394099240237,0.044130720943212506,0.0007568038128345728
